 MULTIPOLE MOMENT ANALYSIS 
 units in bohr - hartree atomic units 

 MO TRANSISITION DIPOLE MOMENTS 

 orbital 1       orbital2      dx-dy-dz
           12           11    6.507960e+00    3.344704e-01   -4.222185e-15
           12           12    2.119084e-12    1.086514e-13   -3.599822e-12
           13            0    8.995218e-14   -1.755296e-12   -8.064635e-16
           13            1   -7.412174e-05    1.442224e-03    2.157757e-15
           13            2    7.575267e-05   -1.473958e-03   -9.799940e-16
           13            3   -1.034078e-05    2.012058e-04   -2.819660e-15
           13            4    2.953207e-14   -5.600528e-13    1.003689e-14
           13            5   -6.859982e-04    1.334781e-02   -1.065981e-14
           13            6   -2.983775e-14    5.641762e-13    5.992719e-14
           13            7   -6.270154e-14   -5.352532e-14   -7.924641e-15
           13            8    4.996855e-14   -5.020749e-15   -4.675204e-15
           13            9    1.644264e-15    3.566548e-15   -1.508861e-02
           13           10   -9.126035e-15   -3.002354e-15   -1.957073e-03
           13           11   -3.344704e-01    6.507960e+00   -1.733971e-12
           13           12   -2.719147e-12    9.227142e-13    2.051552e-13
           13           13    2.737181e-13   -5.332001e-12    6.494095e-13
           14            0    8.325974e-16    1.209287e-15    1.244336e-12
           14            1   -1.328422e-15   -2.931790e-15   -1.130023e-03
           14            2    9.278995e-16    1.862936e-15   -6.135590e-04
           14            3   -1.293715e-15    1.691934e-15    8.875698e-04
           14            4    1.027139e-15    1.672201e-15    4.162827e-13
           14            5   -3.853743e-15   -5.675500e-15   -2.731686e-02
           14            6   -2.328569e-15   -1.669719e-15   -7.027559e-12
           14            7    7.477285e-12    6.446364e-12   -2.617520e-14
           14            8   -6.417249e-12    7.506761e-12   -4.107845e-14
           14            9    3.406184e-03    4.378537e-02    3.300759e-14
           14           10   -4.378537e-02    3.406184e-03    2.880204e-14
           14           11    9.581007e-14   -1.877498e-12   -6.130837e+00
           14           12    1.629774e-10    8.268797e-12   -1.198479e-12
           14           13   -8.387420e-12    1.604002e-10    2.533933e-12
           14           14    4.446653e-14   -1.383075e-14   -3.104612e-10
           15            0   -7.721940e-16    1.889088e-15    3.429922e-03
           15            1    9.837080e-16   -1.977402e-16    4.694127e-12
           15            2    3.926934e-16    2.304483e-16    6.006800e-13
           15            3    2.085728e-16   -4.802519e-15    2.437883e-14
           15            4   -6.529476e-15   -5.494645e-15    3.884263e-02
           15            5   -2.999434e-15   -6.980901e-15    1.529633e-11
           15            6    3.329854e-15    8.025048e-15    1.052683e-01
           15            7   -1.689298e-01   -1.449448e-01   -5.223012e-14
           15            8    1.449448e-01   -1.689298e-01    1.484224e-14
           15            9    2.206427e-13    2.998556e-12    4.877865e-14
           15           10   -2.776978e-12    2.382933e-13    2.108113e-14
           15           11   -1.248722e-13   -1.997451e-13    1.504872e-09
